HGNC ID	Approved Symbol	Approved Name	Locus Type	Locus Group	Chromosome	Entrez Gene ID	RefSeq IDs	OMIM ID(supplied by OMIM)	RefSeq(supplied by NCBI)
44415	SOX18	SOX18	gene-with-protein-product	protein-coding-gene	chr24	SOX18	XM_003433230.3	SOX18	XM_003433230.3
47313	SOX2	SOX2	gene-with-protein-product	protein-coding-gene	chr34	SOX2	XM_005639752.1	SOX2	XM_005639752.1
14355	SOX21	SOX21	gene-with-protein-product	protein-coding-gene	chr22	SOX21	XM_005634089.1	SOX21	XM_005634089.1
5108	SOX3	SOX3	gene-with-protein-product	protein-coding-gene	chrX	SOX3	XM_847841.3	SOX3	XM_847841.3
34547	SOX30	SOX30	gene-with-protein-product	protein-coding-gene	chr4	SOX30	XM_536454.4	SOX30	XM_536454.4
14745	SOX4	SOX4	gene-with-protein-product	protein-coding-gene	chr35	SOX4	XM_005640161.1	SOX4	XM_005640161.1
45350	SOX5	SOX5	gene-with-protein-product	protein-coding-gene	chr27	SOX5	XM_005637055.1	SOX5	XM_005637055.1
29797	SOX6	SOX6	gene-with-protein-product	protein-coding-gene	chr21	SOX6	XM_005633713.1	SOX6	XM_005633713.1
44561	SOX7	SOX7	gene-with-protein-product	protein-coding-gene	chr25	SOX7	XM_005635886.1	SOX7	XM_005635886.1
2382	SOX8	SOX8	gene-with-protein-product	protein-coding-gene	chr6	SOX8	XM_860152.3	SOX8	XM_860152.3
23871	SOX9	SOX9	gene-with-protein-product	protein-coding-gene	chr9	SOX9	NM_001002978.1	SOX9	NM_001002978.1
45159	SP1	SP1	gene-with-protein-product	protein-coding-gene	chr27	SP1	XM_005636771.1	SP1	XM_005636771.1
30829	SP100	SP100	gene-with-protein-product	protein-coding-gene	chr25	SP100	XM_005635833.1	SP100	XM_005635833.1
14458	SP110	SP110	gene-with-protein-product	protein-coding-gene	chr25	SP110	XM_005635824.1	SP110	XM_005635824.1
8789	SP140	SP140	gene-with-protein-product	protein-coding-gene	chr25	SP140	XM_005635818.1	SP140	XM_005635818.1
14909	SP2	SP2	gene-with-protein-product	protein-coding-gene	chr9	SP2	XM_003435222.3	SP2	XM_003435222.3
47630	SP3	SP3	gene-with-protein-product	protein-coding-gene	chr36	SP3	XM_005640327.1	SP3	XM_005640327.1
39509	SP4	SP4	gene-with-protein-product	protein-coding-gene	chr14	SP4	XM_539462.4	SP4	XM_539462.4
7906	SP5	SP5	gene-with-protein-product	protein-coding-gene	chr36	SP5	XM_846425.3	SP5	XM_846425.3
3843	SP6	SP6	gene-with-protein-product	protein-coding-gene	chr9	SP6	XM_005624607.1	SP6	XM_005624607.1
6368	SP7	SP7	gene-with-protein-product	protein-coding-gene	chr27	SP7	XM_844688.3	SP7	XM_844688.3
9938	SP8	SP8	gene-with-protein-product	protein-coding-gene	chr14	SP8	XM_005628608.1	SP8	XM_005628608.1
47631	SP9	SP9	gene-with-protein-product	protein-coding-gene	chr36	SP9	XM_005640406.1	SP9	XM_005640406.1
34302	SPA17	SPA17	gene-with-protein-product	protein-coding-gene	chr5	SPA17	XM_853706.3	SPA17	XM_853706.3
10631	SPACA1	SPACA1	gene-with-protein-product	protein-coding-gene	chr12	SPACA1	XM_005627616.1	SPACA1	XM_005627616.1
9589	SPACA3	SPACA3	gene-with-protein-product	protein-coding-gene	chr9	SPACA3	XM_005624361.1	SPACA3	XM_005624361.1
9393	SPACA4	SPACA4	gene-with-protein-product	protein-coding-gene	chr1	SPACA4	XM_846975.3	SPACA4	XM_846975.3
26024	SPACA5	SPACA5	gene-with-protein-product	protein-coding-gene	chrX	SPACA5	XM_005641295.1	SPACA5	XM_005641295.1
22051	SPACA7	SPACA7	gene-with-protein-product	protein-coding-gene	chr22	SPACA7	XM_005634109.1	SPACA7	XM_005634109.1
5585	SPAG1	SPAG1	gene-with-protein-product	protein-coding-gene	chr13	SPAG1	XM_005627956.1	SPAG1	XM_005627956.1
12520	SPAG11B	SPAG11B	gene-with-protein-product	protein-coding-gene	chr16	SPAG11B	NM_001171544.1	SPAG11B	NM_001171544.1
12521	SPAG11E	SPAG11E	gene-with-protein-product	protein-coding-gene	chr16	SPAG11E	NM_001171545.1	SPAG11E	NM_001171545.1
33733	SPAG16	SPAG16	gene-with-protein-product	protein-coding-gene	chr37	SPAG16	XM_005640617.1	SPAG16	XM_005640617.1
6289	SPAG17	SPAG17	gene-with-protein-product	protein-coding-gene	chr17	SPAG17	XM_844522.2	SPAG17	XM_844522.2
44198	SPAG4	SPAG4	gene-with-protein-product	protein-coding-gene	chr24	SPAG4	XM_005634984.1	SPAG4	XM_005634984.1
37060	SPAG5	SPAG5	gene-with-protein-product	protein-coding-gene	chr9	SPAG5	XM_537743.5	SPAG5	XM_537743.5
31884	SPAG6	SPAG6	gene-with-protein-product	protein-coding-gene	chr2	SPAG6	XM_535163.4	SPAG6	XM_535163.4
34053	SPAG7	SPAG7	gene-with-protein-product	protein-coding-gene	chr5	SPAG7	XM_005619913.1	SPAG7	XM_005619913.1
18943	SPAG8	SPAG8	gene-with-protein-product	protein-coding-gene	chr11	SPAG8	XM_005626788.1	SPAG8	XM_005626788.1
36912	SPAG9	SPAG9	gene-with-protein-product	protein-coding-gene	chr9	SPAG9	XM_005624679.1	SPAG9	XM_005624679.1
26839	SPAM1	SPAM1	gene-with-protein-product	protein-coding-gene	chr14	SPAM1	XM_532443.4	SPAM1	XM_532443.4
15959	SPARC	SPARC	gene-with-protein-product	protein-coding-gene	chr4	SPARC	XM_005619272.1	SPARC	XM_005619272.1
32857	SPARCL1	SPARCL1	gene-with-protein-product	protein-coding-gene	chr32	SPARCL1	XM_005639163.1	SPARCL1	XM_005639163.1
7202	SPAST	SPAST	gene-with-protein-product	protein-coding-gene	chr17	SPAST	XM_857738.3	SPAST	XM_857738.3
22219	SPATA1	SPATA1	gene-with-protein-product	protein-coding-gene	chr6	SPATA1	XM_005622003.1	SPATA1	XM_005622003.1
44514	SPATA13	SPATA13	gene-with-protein-product	protein-coding-gene	chr25	SPATA13	XM_005635543.1	SPATA13	XM_005635543.1
33058	SPATA16	SPATA16	gene-with-protein-product	protein-coding-gene	chr34	SPATA16	XM_005639924.1	SPATA16	XM_005639924.1
6931	SPATA17	SPATA17	gene-with-protein-product	protein-coding-gene	chr38	SPATA17	XM_005640823.1	SPATA17	XM_005640823.1
26721	SPATA18	SPATA18	gene-with-protein-product	protein-coding-gene	chr13	SPATA18	XM_005628185.1	SPATA18	XM_005628185.1
34666	SPATA19	SPATA19	gene-with-protein-product	protein-coding-gene	chr5	SPATA19	XM_005619544.1	SPATA19	XM_005619544.1
44307	SPATA2	SPATA2	gene-with-protein-product	protein-coding-gene	chr24	SPATA2	XM_543047.3	SPATA2	XM_543047.3
3885	SPATA20	SPATA20	gene-with-protein-product	protein-coding-gene	chr9	SPATA20	XM_005624646.1	SPATA20	XM_005624646.1
46464	SPATA21	SPATA21	gene-with-protein-product	protein-coding-gene	chr2	SPATA21	XM_005617958.1	SPATA21	XM_005617958.1
11887	SPATA24	SPATA24	gene-with-protein-product	protein-coding-gene	chr2	SPATA24	XM_843208.3	SPATA24	XM_843208.3
13271	SPATA25	SPATA25	gene-with-protein-product	protein-coding-gene	chr24	SPATA25	XM_003433278.2	SPATA25	XM_003433278.2
7394	SPATA2L	SPATA2L	gene-with-protein-product	protein-coding-gene	chr5	SPATA2L	XM_005620541.1	SPATA2L	XM_005620541.1
30852	SPATA3	SPATA3	gene-with-protein-product	protein-coding-gene	chr25	SPATA3	XM_534600.4	SPATA3	XM_534600.4
5330	SPATA31A3	SPATA31A3	gene-with-protein-product	protein-coding-gene	chr1	SPATA31A3	XM_005615778.1	SPATA31A3	XM_005615778.1
21606	SPATA31E1	SPATA31E1	gene-with-protein-product	protein-coding-gene	chr1	SPATA31E1	XM_005615947.1	SPATA31E1	XM_005615947.1
7693	SPATA4	SPATA4	gene-with-protein-product	protein-coding-gene	chr16	SPATA4	XM_005630052.1	SPATA4	XM_005630052.1
41521	SPATA5	SPATA5	gene-with-protein-product	protein-coding-gene	chr19	SPATA5	XM_540960.3	SPATA5	XM_540960.3
7962	SPATA5L1	SPATA5L1	gene-with-protein-product	protein-coding-gene	chr30	SPATA5L1	XM_005638369.1	SPATA5L1	XM_005638369.1
27148	SPATA6	SPATA6	gene-with-protein-product	protein-coding-gene	chr15	SPATA6	XM_532588.4	SPATA6	XM_532588.4
8355	SPATA6L	SPATA6L	gene-with-protein-product	protein-coding-gene	chr1	SPATA6L	XM_846871.3	SPATA6L	XM_846871.3
36674	SPATA7	SPATA7	gene-with-protein-product	protein-coding-gene	chr8	SPATA7	XM_537532.4	SPATA7	XM_537532.4
7946	SPATA9	SPATA9	gene-with-protein-product	protein-coding-gene	chr3	SPATA9	XM_005618092.1	SPATA9	XM_005618092.1
26672	SPATC1	SPATC1	gene-with-protein-product	protein-coding-gene	chr13	SPATC1	XM_005628308.1	SPATC1	XM_005628308.1
6226	SPATC1L	SPATC1L	gene-with-protein-product	protein-coding-gene	chr31	SPATC1L	XM_844462.4	SPATC1L	XM_844462.4
8480	SPATS1	SPATS1	gene-with-protein-product	protein-coding-gene	chr12	SPATS1	XM_005627409.1	SPATS1	XM_005627409.1
31271	SPATS2	SPATS2	gene-with-protein-product	protein-coding-gene	chr27	SPATS2	XM_003433548.2	SPATS2	XM_003433548.2
33559	SPATS2L	SPATS2L	gene-with-protein-product	protein-coding-gene	chr37	SPATS2L	XM_005640511.1	SPATS2L	XM_005640511.1
10126	SPC24	SPC24	gene-with-protein-product	protein-coding-gene	chr20	SPC24	XM_848818.2	SPC24	XM_848818.2
47603	SPC25	SPC25	gene-with-protein-product	protein-coding-gene	chr36	SPC25	XM_545510.4	SPC25	XM_545510.4
29238	SPCS1	SPCS1	gene-with-protein-product	protein-coding-gene	chr20	SPCS1	XM_533796.4	SPCS1	XM_533796.4
24990	SPCS2	SPCS2	gene-with-protein-product	protein-coding-gene	chr21	SPCS2	NM_001003324.2	SPCS2	NM_001003324.2
24968	SPCS3	SPCS3	gene-with-protein-product	protein-coding-gene	chr16	SPCS3	NM_001003314.1	SPCS3	NM_001003314.1
38699	SPDEF	SPDEF	gene-with-protein-product	protein-coding-gene	chr12	SPDEF	XM_538872.4	SPDEF	XM_538872.4
34515	SPDL1	SPDL1	gene-with-protein-product	protein-coding-gene	chr4	SPDL1	XM_005619221.1	SPDL1	XM_005619221.1
15151	SPDYA	SPDYA	gene-with-protein-product	protein-coding-gene	chr17	SPDYA	XM_003432179.2	SPDYA	XM_003432179.2
28305	SPDYC	SPDYC	gene-with-protein-product	protein-coding-gene	chr18	SPDYC	XM_005631488.1	SPDYC	XM_005631488.1
1456	SPECC1	SPECC1	gene-with-protein-product	protein-coding-gene	chr5	SPECC1	XM_005620109.1	SPECC1	XM_005620109.1
45045	SPECC1L	SPECC1L	gene-with-protein-product	protein-coding-gene	chr26	SPECC1L	XM_005636536.1	SPECC1L	XM_005636536.1
44099	SPEF1	SPEF1	gene-with-protein-product	protein-coding-gene	chr24	SPEF1	XM_542915.3	SPEF1	XM_542915.3
1006	SPEF2	SPEF2	gene-with-protein-product	protein-coding-gene	chr4	SPEF2	XM_546353.3	SPEF2	XM_546353.3
33788	SPEG	SPEG	gene-with-protein-product	protein-coding-gene	chr37	SPEG	XM_005640419.1	SPEG	XM_005640419.1
6230	SPEM1	SPEM1	gene-with-protein-product	protein-coding-gene	chr5	SPEM1	XM_844610.3	SPEM1	XM_844610.3
15012	SPEN	SPEN	gene-with-protein-product	protein-coding-gene	chr2	SPEN	XM_005618013.1	SPEN	XM_005618013.1
29895	SPERT	SPERT	gene-with-protein-product	protein-coding-gene	chr22	SPERT	XM_005633901.1	SPERT	XM_005633901.1
13405	SPESP1	SPESP1	gene-with-protein-product	protein-coding-gene	chr30	SPESP1	XM_003433885.2	SPESP1	XM_003433885.2
17276	SPG11	SPG11	gene-with-protein-product	protein-coding-gene	chr30	SPG11	XM_003640025.2	SPG11	XM_003640025.2
30668	SPG20	SPG20	gene-with-protein-product	protein-coding-gene	chr25	SPG20	XM_005635458.1	SPG20	XM_005635458.1
46667	SPG21	SPG21	gene-with-protein-product	protein-coding-gene	chr30	SPG21	XM_005638519.1	SPG21	XM_005638519.1
1678	SPG7	SPG7	gene-with-protein-product	protein-coding-gene	chr5	SPG7	XM_546777.4	SPG7	XM_546777.4
12910	SPHAR	SPHAR	gene-with-protein-product	protein-coding-gene	chr4	SPHAR	XM_005618857.1	SPHAR	XM_005618857.1
40641	SPHK1	SPHK1	gene-with-protein-product	protein-coding-gene	chr9	SPHK1	XM_005624057.1	SPHK1	XM_005624057.1
42144	SPHK2	SPHK2	gene-with-protein-product	protein-coding-gene	chr1	SPHK2	XM_005616346.1	SPHK2	XM_005616346.1
8660	SPHKAP	SPHKAP	gene-with-protein-product	protein-coding-gene	chr25	SPHKAP	XM_005635795.1	SPHKAP	XM_005635795.1
10169	SPI1	SPI1	gene-with-protein-product	protein-coding-gene	chr18	SPI1	XM_848897.3	SPI1	XM_848897.3
15124	SPIB	SPIB	gene-with-protein-product	protein-coding-gene	chr1	SPIB	XM_003432720.2	SPIB	XM_003432720.2
11264	SPIC	SPIC	gene-with-protein-product	protein-coding-gene	chr15	SPIC	XM_849901.3	SPIC	XM_849901.3
33111	SPICE1	SPICE1	gene-with-protein-product	protein-coding-gene	chr33	SPICE1	XM_005639495.1	SPICE1	XM_005639495.1
33311	SPIDR	SPIDR	gene-with-protein-product	protein-coding-gene	chr35	SPIDR	XM_005639961.1	SPIDR	XM_005639961.1
28852	SPIN1	SPIN1	gene-with-protein-product	protein-coding-gene	chr1	SPIN1	XM_005615963.1	SPIN1	XM_005615963.1
15879	SPIN2B	SPIN2B	gene-with-protein-product	protein-coding-gene	chrX	SPIN2B	XM_005641404.1	SPIN2B	XM_005641404.1
12405	SPIN4	SPIN4	gene-with-protein-product	protein-coding-gene	chrX	SPIN4	XM_005641408.1	SPIN4	XM_005641408.1
7046	SPINK1	SPINK1	gene-with-protein-product	protein-coding-gene	chr2	SPINK1	XM_845464.3	SPINK1	XM_845464.3
18158	SPINK13	SPINK13	gene-with-protein-product	protein-coding-gene	chr4	SPINK13	XM_005619455.1	SPINK13	XM_005619455.1
10405	SPINK2	SPINK2	gene-with-protein-product	protein-coding-gene	chr13	SPINK2	XM_849107.3	SPINK2	XM_849107.3
10801	SPINK4	SPINK4	gene-with-protein-product	protein-coding-gene	chr11	SPINK4	XM_849488.2	SPINK4	XM_849488.2
32070	SPINK5	SPINK5	gene-with-protein-product	protein-coding-gene	chr2	SPINK5	NM_001025397.1	SPINK5	NM_001025397.1
14135	SPINK6	SPINK6	gene-with-protein-product	protein-coding-gene	chr2	SPINK6	XM_003433788.2	SPINK6	XM_003433788.2
14581	SPINK7	SPINK7	gene-with-protein-product	protein-coding-gene	chr4	SPINK7	XM_003434532.2	SPINK7	XM_003434532.2
22742	SPINK8	SPINK8	gene-with-protein-product	protein-coding-gene	chr20	SPINK8	XM_005632596.1	SPINK8	XM_005632596.1
14058	SPINK9	SPINK9	gene-with-protein-product	protein-coding-gene	chr4	SPINK9	XM_005619454.1	SPINK9	XM_005619454.1
46558	SPINT1	SPINT1	gene-with-protein-product	protein-coding-gene	chr30	SPINT1	XM_544625.4	SPINT1	XM_544625.4
24347	SPINT2	SPINT2	gene-with-protein-product	protein-coding-gene	chr1	SPINT2	XM_848444.3	SPINT2	XM_848444.3
14299	SPINT4	SPINT4	gene-with-protein-product	protein-coding-gene	chr24	SPINT4	XM_005635117.1	SPINT4	XM_005635117.1
3145	SPIRE1	SPIRE1	gene-with-protein-product	protein-coding-gene	chr7	SPIRE1	XM_005623095.1	SPIRE1	XM_005623095.1
15616	SPIRE2	SPIRE2	gene-with-protein-product	protein-coding-gene	chr5	SPIRE2	XM_003639062.2	SPIRE2	XM_003639062.2
20804	SPN	SPN	gene-with-protein-product	protein-coding-gene	chr6	SPN	XM_005621334.1	SPN	XM_005621334.1
16775	SPNS1	SPNS1	gene-with-protein-product	protein-coding-gene	chr6	SPNS1	XM_003639137.2	SPNS1	XM_003639137.2
5415	SPNS2	SPNS2	gene-with-protein-product	protein-coding-gene	chr5	SPNS2	XM_005620314.1	SPNS2	XM_005620314.1
5375	SPNS3	SPNS3	gene-with-protein-product	protein-coding-gene	chr5	SPNS3	XM_005619867.1	SPNS3	XM_005619867.1
9084	SPO11	SPO11	gene-with-protein-product	protein-coding-gene	chr24	SPO11	XM_005635204.1	SPO11	XM_005635204.1
13029	SPOCD1	SPOCD1	gene-with-protein-product	protein-coding-gene	chr2	SPOCD1	XM_005617657.1	SPOCD1	XM_005617657.1
25828	SPOCK1	SPOCK1	gene-with-protein-product	protein-coding-gene	chr11	SPOCK1	XM_005626572.1	SPOCK1	XM_005626572.1
728	SPOCK2	SPOCK2	gene-with-protein-product	protein-coding-gene	chr4	SPOCK2	XM_845432.3	SPOCK2	XM_845432.3
39934	SPOCK3	SPOCK3	gene-with-protein-product	protein-coding-gene	chr15	SPOCK3	XM_005629394.1	SPOCK3	XM_005629394.1
29792	SPON1	SPON1	gene-with-protein-product	protein-coding-gene	chr21	SPON1	XM_534067.4	SPON1	XM_534067.4
36906	SPOP	SPOP	gene-with-protein-product	protein-coding-gene	chr9	SPOP	XM_005624628.1	SPOP	XM_005624628.1
28495	SPOPL	SPOPL	gene-with-protein-product	protein-coding-gene	chr19	SPOPL	XM_533341.4	SPOPL	XM_533341.4
32907	SPP1	SPP1	gene-with-protein-product	protein-coding-gene	chr32	SPP1	XM_003434024.2	SPP1	XM_003434024.2
9274	SPP2	SPP2	gene-with-protein-product	protein-coding-gene	chr25	SPP2	XM_005635881.1	SPP2	XM_005635881.1
32563	SPPL2A	SPPL2A	gene-with-protein-product	protein-coding-gene	chr30	SPPL2A	XM_535476.4	SPPL2A	XM_535476.4
43214	SPPL2B	SPPL2B	gene-with-protein-product	protein-coding-gene	chr20	SPPL2B	XM_542189.4	SPPL2B	XM_542189.4
3630	SPPL2C	SPPL2C	gene-with-protein-product	protein-coding-gene	chr9	SPPL2C	XM_548046.4	SPPL2C	XM_548046.4
44877	SPPL3	SPPL3	gene-with-protein-product	protein-coding-gene	chr26	SPPL3	XM_543427.4	SPPL3	XM_543427.4
40473	SPR	SPR	gene-with-protein-product	protein-coding-gene	chr17	SPR	XM_540234.4	SPR	XM_540234.4
46538	SPRED1	SPRED1	gene-with-protein-product	protein-coding-gene	chr30	SPRED1	XM_005638225.1	SPRED1	XM_005638225.1
38012	SPRED2	SPRED2	gene-with-protein-product	protein-coding-gene	chr10	SPRED2	XM_005626165.1	SPRED2	XM_005626165.1
11731	SPRED3	SPRED3	gene-with-protein-product	protein-coding-gene	chr1	SPRED3	XM_005616624.1	SPRED3	XM_005616624.1
18205	SPRR2D	SPRR2D	gene-with-protein-product	protein-coding-gene	chr17	SPRR2D	XM_005642452.1	SPRR2D	XM_005642452.1
656	SPRTN	SPRTN	gene-with-protein-product	protein-coding-gene	chr4	SPRTN	XM_546090.3	SPRTN	XM_546090.3
41490	SPRY1	SPRY1	gene-with-protein-product	protein-coding-gene	chr19	SPRY1	XM_005631829.1	SPRY1	XM_005631829.1
43670	SPRY2	SPRY2	gene-with-protein-product	protein-coding-gene	chr22	SPRY2	XM_005634008.1	SPRY2	XM_005634008.1
5201	SPRY3	SPRY3	gene-with-protein-product	protein-coding-gene	chrX	SPRY3	XM_005642052.1	SPRY3	XM_005642052.1
34847	SPRY4	SPRY4	gene-with-protein-product	protein-coding-gene	chr2	SPRY4	XM_005617325.1	SPRY4	XM_005617325.1
45171	SPRYD3	SPRYD3	gene-with-protein-product	protein-coding-gene	chr27	SPRYD3	XM_543638.4	SPRYD3	XM_543638.4
37796	SPRYD4	SPRYD4	gene-with-protein-product	protein-coding-gene	chr10	SPRYD4	XM_538234.3	SPRYD4	XM_538234.3
29872	SPRYD7	SPRYD7	gene-with-protein-product	protein-coding-gene	chr22	SPRYD7	XM_005634078.1	SPRYD7	XM_005634078.1
35099	SPSB1	SPSB1	gene-with-protein-product	protein-coding-gene	chr5	SPSB1	XM_005620500.1	SPSB1	XM_005620500.1
31426	SPSB2	SPSB2	gene-with-protein-product	protein-coding-gene	chr27	SPSB2	XM_005637212.1	SPSB2	XM_005637212.1
2373	SPSB3	SPSB3	gene-with-protein-product	protein-coding-gene	chr6	SPSB3	XM_005621694.1	SPSB3	XM_005621694.1
43966	SPSB4	SPSB4	gene-with-protein-product	protein-coding-gene	chr23	SPSB4	XM_005634513.1	SPSB4	XM_005634513.1
182	SPTA1	SPTA1	gene-with-protein-product	protein-coding-gene	chr38	SPTA1	XM_545733.4	SPTA1	XM_545733.4
23969	SPTAN1	SPTAN1	gene-with-protein-product	protein-coding-gene	chr9	SPTAN1	XM_537823.4	SPTAN1	XM_537823.4
3348	SPTB	SPTB	gene-with-protein-product	protein-coding-gene	chr8	SPTB	XM_005623204.1	SPTB	XM_005623204.1
24465	SPTBN1	SPTBN1	gene-with-protein-product	protein-coding-gene	chr10	SPTBN1	XM_003639327.2	SPTBN1	XM_003639327.2
41260	SPTBN2	SPTBN2	gene-with-protein-product	protein-coding-gene	chr18	SPTBN2	XM_005631420.1	SPTBN2	XM_005631420.1
42336	SPTBN4	SPTBN4	gene-with-protein-product	protein-coding-gene	chr1	SPTBN4	XM_541613.4	SPTBN4	XM_541613.4
46575	SPTBN5	SPTBN5	gene-with-protein-product	protein-coding-gene	chr30	SPTBN5	XM_005638680.1	SPTBN5	XM_005638680.1
41976	SPTLC1	SPTLC1	gene-with-protein-product	protein-coding-gene	chr1	SPTLC1	XM_541308.4	SPTLC1	XM_541308.4
36670	SPTLC2	SPTLC2	gene-with-protein-product	protein-coding-gene	chr8	SPTLC2	XM_537524.4	SPTLC2	XM_537524.4
44052	SPTLC3	SPTLC3	gene-with-protein-product	protein-coding-gene	chr24	SPTLC3	XM_005634780.1	SPTLC3	XM_005634780.1
18110	SPTSSA	SPTSSA	gene-with-protein-product	protein-coding-gene	chr8	SPTSSA	XM_005623318.1	SPTSSA	XM_005623318.1
13279	SPTSSB	SPTSSB	gene-with-protein-product	protein-coding-gene	chr34	SPTSSB	XM_005639876.1	SPTSSB	XM_005639876.1
29836	SPTY2D1	SPTY2D1	gene-with-protein-product	protein-coding-gene	chr21	SPTY2D1	XM_534086.4	SPTY2D1	XM_534086.4
611	SPZ1	SPZ1	gene-with-protein-product	protein-coding-gene	chr3	SPZ1	XM_546045.4	SPZ1	XM_546045.4
6634	SQLE	SQLE	gene-with-protein-product	protein-coding-gene	chr13	SQLE	XM_845547.3	SQLE	XM_845547.3
32544	SQRDL	SQRDL	gene-with-protein-product	protein-coding-gene	chr30	SQRDL	XM_845179.3	SQRDL	XM_845179.3
38207	SQSTM1	SQSTM1	gene-with-protein-product	protein-coding-gene	chr11	SQSTM1	XM_005626348.1	SQSTM1	XM_005626348.1
5478	SRA1	SRA1	gene-with-protein-product	protein-coding-gene	chr2	SRA1	XM_005617283.1	SRA1	XM_005617283.1
10875	SRBD1	SRBD1	gene-with-protein-product	protein-coding-gene	chr10	SRBD1	XM_849562.3	SRBD1	XM_849562.3
44191	SRC	SRC	gene-with-protein-product	protein-coding-gene	chr24	SRC	XM_860777.3	SRC	XM_860777.3
35372	SRCAP	SRCAP	gene-with-protein-product	protein-coding-gene	chr6	SRCAP	XM_005621293.1	SRCAP	XM_005621293.1
3816	SRCIN1	SRCIN1	gene-with-protein-product	protein-coding-gene	chr9	SRCIN1	XM_005624588.1	SRCIN1	XM_005624588.1
6629	SRCRB4D	SRCRB4D	gene-with-protein-product	protein-coding-gene	chr6	SRCRB4D	XM_844912.2	SRCRB4D	XM_844912.2
24418	SRD5A1	SRD5A1	gene-with-protein-product	protein-coding-gene	chr34	SRD5A1	XM_005639684.1	SRD5A1	XM_005639684.1
24417	SRD5A2	SRD5A2	gene-with-protein-product	protein-coding-gene	chr17	SRD5A2	XM_532922.4	SRD5A2	XM_532922.4
39279	SRD5A3	SRD5A3	gene-with-protein-product	protein-coding-gene	chr13	SRD5A3	XM_539274.4	SRD5A3	XM_539274.4
23950	SREBF1	SREBF1	gene-with-protein-product	protein-coding-gene	chr5	SREBF1	XM_005619477.1	SREBF1	XM_005619477.1
37971	SREBF2	SREBF2	gene-with-protein-product	protein-coding-gene	chr10	SREBF2	XM_843994.3	SREBF2	XM_843994.3
46166	SREK1	SREK1	gene-with-protein-product	protein-coding-gene	chr2	SREK1	XM_005617454.1	SREK1	XM_005617454.1
8408	SREK1IP1	SREK1IP1	gene-with-protein-product	protein-coding-gene	chr2	SREK1IP1	XM_005617440.1	SREK1IP1	XM_005617440.1
12098	SRF	SRF	gene-with-protein-product	protein-coding-gene	chr12	SRF	XM_847209.3	SRF	XM_847209.3
7184	SRFBP1	SRFBP1	gene-with-protein-product	protein-coding-gene	chr11	SRFBP1	XM_005626438.1	SRFBP1	XM_005626438.1
37845	SRGAP1	SRGAP1	gene-with-protein-product	protein-coding-gene	chr10	SRGAP1	XM_538265.4	SRGAP1	XM_538265.4
33813	SRGAP2	SRGAP2	gene-with-protein-product	protein-coding-gene	chr38	SRGAP2	XM_005640809.1	SRGAP2	XM_005640809.1
9050	SRGAP3	SRGAP3	gene-with-protein-product	protein-coding-gene	chr20	SRGAP3	XM_005632216.1	SRGAP3	XM_005632216.1
8140	SRGN	SRGN	gene-with-protein-product	protein-coding-gene	chr4	SRGN	XM_846674.3	SRGN	XM_846674.3
26864	SRI	SRI	gene-with-protein-product	protein-coding-gene	chr14	SRI	XM_005628476.1	SRI	XM_005628476.1
2318	SRL	SRL	gene-with-protein-product	protein-coding-gene	chr6	SRL	XM_547150.4	SRL	XM_547150.4
7345	SRM	SRM	gene-with-protein-product	protein-coding-gene	chr2	SRM	XM_005618021.1	SRM	XM_005618021.1
30608	SRMS	SRMS	gene-with-protein-product	protein-coding-gene	chr24	SRMS	XM_005635289.1	SRMS	XM_005635289.1
24837	SRP14	SRP14	gene-with-protein-product	protein-coding-gene	chr30	SRP14	NM_001003251.1	SRP14	NM_001003251.1
5277	SRP19	SRP19	gene-with-protein-product	protein-coding-gene	chr3	SRP19	XM_005618033.1	SRP19	XM_005618033.1
24883	SRP54	SRP54	gene-with-protein-product	protein-coding-gene	chr8	SRP54	XM_005623180.1	SRP54	XM_005623180.1
24881	SRP68	SRP68	gene-with-protein-product	protein-coding-gene	chr9	SRP68	XM_005623957.1	SRP68	XM_005623957.1
24865	SRP72	SRP72	gene-with-protein-product	protein-coding-gene	chr13	SRP72	NM_001003264.1	SRP72	NM_001003264.1
10995	SRP9	SRP9	gene-with-protein-product	protein-coding-gene	chr7	SRP9	XM_849646.3	SRP9	XM_849646.3
